,VOC,JSC,FF,PCE,Electrolyte,Molecule SMILE,Exposure time (h),Solar simulator at 1.5G (mW/cm2),Dye loading (nmol/cm2),Semiconductor Type,Semiconductor Film Thickness (um),Semiconductor Scattering Layer Thickness (um),Used Co-sensitizer,Used Co-adsorbent,Co-adsorbent type,Co-adsorbent Conc. (mM),Active area (cm2)
2987,631.0,15.2,0.69,6.62,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.156
2988,620.0,16.5,0.69,7.05,Co(II)_Co(III),N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.156
2989,708.0,11.6,0.68,5.58,Iodide_Triiodide,N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.156
2990,635.0,8.5,0.67,3.62,Co(II)_Co(III),N#C/C(=C/c1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C(C)(C)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.156
2991,655.0,14.0,0.68,6.5,Iodide_Triiodide,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.156
2992,630.0,14.9,0.68,6.38,Co(II)_Co(III),CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.156
2993,762.0,12.0,0.66,6.03,Iodide_Triiodide,CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.156
2994,718.0,9.0,0.66,4.26,Co(II)_Co(III),CCCC1(CCC)c2ccc(cc2c2c1cccc2)N1C2CCCC2c2c1ccc(c2)c1ccc(s1)/C=C(\C(=O)O)/C#N,12.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.156
2995,520.0,4.5,0.63,1.48,Iodide_Triiodide,CCCCCCn1cc(c2c1ccc(c2)OC)/C=C(\c1ccc(s1)C=C(C(=O)O)C#N)/C#N,20.0,100.0,152.64,TiO2,10.0,0.0,0,0,None,0.0,0.18
2996,560.0,13.18,0.63,4.68,Iodide_Triiodide,OC(=O)c1ccc2c(c1)C(=O)/C(=C/c1ccc(s1)c1ccc3c(c1)C1CCCC1N3c1ccc3c(c1)C(C)(C)c1c3cccc1)/C2=O,3.0,100.0,152.64,TiO2,8.0,0.0,0,1,DCA,0.4,0.3
2997,600.0,15.66,0.65,6.11,Iodide_Triiodide,CCCCCCc1cc(sc1/C=C/1\C(=O)c2c(C1=O)cc(cc2)C(=O)O)c1ccc2c(c1)C1CCCC1N2c1ccc2c(c1)C(C)(C)c1c2cccc1,3.0,100.0,152.64,TiO2,8.0,0.0,0,1,DCA,0.4,0.3
2998,600.0,5.39,0.74,2.35,Iodide_Triiodide,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)N(c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)C2C3CCC2)/C1=O,12.0,100.0,152.64,TiO2,7.0,0.0,0,0,None,0.0,0.25
2999,330.0,13.39,0.41,1.76,Iodide_Triiodide,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)N(c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)C2C3CCC2)/C1=O,12.0,100.0,152.64,TiO2,7.0,0.0,0,0,None,0.0,0.25
3000,350.0,7.21,0.64,1.58,Iodide_Triiodide,OC(=O)CN1C(=S)S/C(=C\c2ccc3c(c2)N(c2ccc(cc2)C=C(c2ccccc2)c2ccccc2)C2C3CCC2)/C1=O,12.0,100.0,152.64,SnO2,7.0,0.0,0,0,None,0.0,0.25
3001,720.0,10.8,0.732,5.7,Iodide_Triiodide,CCCCCCCCN1C(=S)SC(=c2sc(=Cc3ccc4c(c3)C3CCCC3N4c3ccc(cc3)C=C(c3ccccc3)c3ccccc3)c(=O)n2CC(=O)O)C1=O,18.0,100.0,152.64,TiO2,2.4,0.0,0,1,CDCA,0.4,0.16
3002,650.0,7.63,0.72,3.5,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)c1CCCc1n2CC,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2399
3003,802.0,6.89,0.75,3.6,Iodide_Triiodide,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccccc1,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2399
3004,936.0,8.0,0.72,3.9,Iodide_Triiodide,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)c1CCCc1n2c1ccc(cc1)OC,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2399
3005,791.0,8.74,0.74,3.7,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2CC,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2399
3006,930.0,7.82,0.66,3.4,Iodide_Triiodide,CCCCCCc1cc(sc1c1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N)c1ccc2c(c1)C1CCCC1N2c1ccccc1,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2399
3007,826.0,6.22,0.7,3.0,Iodide_Triiodide,CCCCCCc1cc(sc1c1cc(c(s1)C=C(C(=O)O)C#N)CCCCCC)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC,12.0,100.0,152.64,TiO2,6.0,0.0,0,0,None,0.0,0.2399
3008,671.0,13.35,0.693,6.21,Iodide_Triiodide,N#C/C(=C\c1ccc(o1)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
3009,662.0,13.25,0.669,5.87,Iodide_Triiodide,N#C/C(=C\c1ccc(o1)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O.CCCCC(COc1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCC(CCCC)CC)CC,13.0,100.0,152.64,TiO2,12.0,4.0,1,0,None,0.0,0.25
3010,709.0,17.84,0.681,8.61,Iodide_Triiodide,CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,12.0,100.0,152.64,TiO2,12.0,4.0,0,0,None,0.0,0.25
3011,694.0,19.84,0.706,9.72,Iodide_Triiodide,CCCCC(COc1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCC(CCCC)CC)CC.CCCCCCc1cc(sc1/C=C(/C(=O)O)\C#N)c1ccc(c2c1non2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,13.0,100.0,152.64,TiO2,12.0,4.0,1,0,None,0.0,0.25
3012,770.0,8.2,0.64,4.0,Co(II)_Co(III),OC(=O)c1ccc(cc1)C#Cc1cc2n3c1/C=C/1\N=C(C=C1C#Cc1ccc(cc1)C(=O)O)/C(=c/1\n([Zn]3)/c(=C(\C3=N/C(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C3)/N(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)/cc1)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C,17.5,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
3013,710.0,12.7,0.68,6.2,Co(II)_Co(III),OC(=O)c1ccc(cc1)C#C/C/1=C/2\C=CC(=N2)/C(=c/2\n3[Zn]n4c1ccc4/C(=C\1/C=CC(=N1)/C(=c\3/cc2)/N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C,17.5,100.0,152.64,TiO2,13.0,0.0,0,0,None,0.0,0.25
3014,600.0,8.64,0.68,3.2,Iodide_Triiodide,OC(=O)/C=C/C1=CC2=N/C/1=C\c1ccc3n1[Zn]n1/c(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/cc/c/1=C(/C1=N/C(=C\3/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C1)\N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C,17.5,100.0,0.0832,TiO2,12.0,4.0,0,0,None,0.0,0.25
3015,600.0,11.22,0.64,4.22,Iodide_Triiodide,OC(=O)/C=C/C=C/C1=CC2=N/C/1=C\c1ccc3n1[Zn]n1/c(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/cc/c/1=C(/C1=N/C(=C\3/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C1)\N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C,17.5,100.0,0.0958,TiO2,12.0,4.0,0,0,None,0.0,0.25
3016,580.0,11.43,0.64,4.36,Iodide_Triiodide,OC(=O)/C=C/C=C/c1cc2n3c1/C=C/1\N=C(C=C1/C=C/C=C/C(=O)O)/C(=c/1\n([Zn]3)/c(=C(\C3=N/C(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C3)/N(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)/cc1)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C,17.5,100.0,0.115,TiO2,12.0,4.0,0,0,None,0.0,0.25
3017,640.0,9.8,0.65,4.04,Iodide_Triiodide,OC(=O)/C=C/C1=CC2=N/C/1=C\c1ccc3n1[Zn]n1/c(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/cc/c/1=C(/C1=N/C(=C\3/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C1)\N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C,17.5,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,2.0,0.25
3018,580.0,11.59,0.68,4.58,Iodide_Triiodide,OC(=O)/C=C/C=C/C1=CC2=N/C/1=C\c1ccc3n1[Zn]n1/c(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/cc/c/1=C(/C1=N/C(=C\3/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C1)\N(c1ccc(cc1)C(C)(C)C)c1ccc(cc1)C(C)(C)C,17.5,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,2.0,0.25
3019,560.0,13.31,0.68,4.79,Iodide_Triiodide,OC(=O)/C=C/C=C/c1cc2n3c1/C=C/1\N=C(C=C1/C=C/C=C/C(=O)O)/C(=c/1\n([Zn]3)/c(=C(\C3=N/C(=C\2/c2cc(cc(c2)C(C)(C)C)C(C)(C)C)/C=C3)/N(c2ccc(cc2)C(C)(C)C)c2ccc(cc2)C(C)(C)C)/cc1)/c1cc(cc(c1)C(C)(C)C)C(C)(C)C,17.5,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,2.0,0.25
3020,890.0,16.25,0.737,10.65,Co(II)_Co(III),CCCCCCOc1cc(OCCCCCC)ccc1c1ccc(cc1)C(=Cc1ccc(cc1)N1c2ccc(cc2C2C1CCC2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(cc1OCCCCCC)OCCCCCC,12.0,100.0,152.64,TiO2,8.0,0.0,0,1,CDCA,10.0,0.159
3021,870.0,8.28,0.759,10.93,Co(II)_Co(III),CCCCCCOc1cc(OCCCCCC)ccc1c1ccc(cc1)C(=Cc1ccc(cc1)N1c2ccc(cc2C2C1CCC2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(cc1OCCCCCC)OCCCCCC,12.0,50.0,152.64,TiO2,8.0,0.0,0,1,CDCA,10.0,0.159
3022,815.0,1.68,0.779,10.69,Co(II)_Co(III),CCCCCCOc1cc(OCCCCCC)ccc1c1ccc(cc1)C(=Cc1ccc(cc1)N1c2ccc(cc2C2C1CCC2)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(cc1OCCCCCC)OCCCCCC,12.0,10.0,152.64,TiO2,8.0,0.0,0,1,CDCA,10.0,0.159
3023,615.0,13.77,0.705,5.97,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,DCA,15.0,0.25
3024,672.0,16.91,0.717,8.15,Iodide_Triiodide,N#CC(=Cc1ccc(s1)c1ccc(c2c1nsn2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)C(=O)O,12.0,100.0,152.64,TiO2,12.0,0.0,0,1,DCA,15.0,0.25
3025,623.0,11.25,0.63,4.42,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,9.0,8.0,0,0,None,0.0,0.25
3026,649.0,10.89,0.65,4.59,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,10.0,0.25
3027,650.0,10.58,0.69,4.72,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,20.0,0.25
3028,644.0,10.25,0.69,4.54,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,1000.0,0.25
3029,748.0,10.06,0.68,5.11,Iodide_Triiodide,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,12.0,100.0,152.64,TiO2,9.0,8.0,0,0,None,0.0,0.25
3030,622.0,10.0,0.65,4.03,Iodide_Triiodide,COc1ccc(cc1)N1C2CCCC2c2c1ccc(c2)/C=C(/C(=O)O)\C#N,15.0,100.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.25
3031,753.0,9.85,0.68,5.04,Iodide_Triiodide,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,10.0,0.25
3032,738.0,9.53,0.69,4.85,Iodide_Triiodide,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,20.0,0.25
3033,705.0,9.14,0.72,4.65,Iodide_Triiodide,CCCCCCCCN1C(=O)c2c(C1=O)c(ccc2c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,1000.0,0.25
3034,791.0,15.79,0.67,8.38,Iodide_Triiodide,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,12.0,100.0,152.64,TiO2,9.0,8.0,0,0,None,0.0,0.25
3035,796.0,13.66,0.66,7.12,Iodide_Triiodide,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,10.0,0.25
3036,791.0,13.16,0.67,6.98,Iodide_Triiodide,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,20.0,0.25
3037,767.0,12.43,0.69,6.62,Iodide_Triiodide,CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C,12.0,100.0,152.64,TiO2,9.0,8.0,0,1,CDCA,1000.0,0.25
3038,737.0,15.33,0.755,8.53,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc(c2c1nc(c1ccccc1)c(n2)c1ccccc1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,0.0,0,1,CDCA,10.0,0.159
3039,591.0,8.6,0.73,3.7,Iodide_Triiodide,OC(=O)CCN1c2cc3ccccc3cc2C(/C/1=C/C1=C([O-])/C(=C/C2=[N+](CCC(=O)O)c3c(C2(C)C)c2ccccc2cc3)/C1=O)(C)C,12.0,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,10000.0,0.158
3040,540.0,4.34,0.49,5.8,Iodide_Triiodide,CCCCN1c2ccc(cc2C(/C/1=C\C=C\C1=[N+](CCCC)c2c(C1(C)C)cc1c(c2)cc(cc1)c1nnn(c1)CCCCn1c(=O)c2cccc3c2c(c1=O)ccc3N1CCCCC1)(C)C)C(=O)O.[I-],12.0,20.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.8
3041,510.0,9.7,0.52,3.5,Iodide_Triiodide,CCCCN1c2ccc(cc2C(/C/1=C\C=C\C1=[N+](CCCC)c2c(C1(C)C)cc1c(c2)cc(cc1)c1nnn(c1)CCCCn1c(=O)c2cccc3c2c(c1=O)ccc3c1[nH]nnc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)(C)C)C(=O)O.[I-],12.0,75.0,176.0,TiO2,12.0,0.0,0,0,None,0.0,0.8
3042,560.0,3.33,0.53,5.0,Iodide_Triiodide,CCCCN1c2ccc(cc2C(/C/1=C\C=C\C1=[N+](CCCC)c2c(C1(C)C)cc1c(c2)cc(cc1)c1nnn(c1)CCCCn1c(=O)c2cccc3c2c(c1=O)ccc3c1[nH]nnc1c1ccc(cc1)N(c1ccccc1)c1ccccc1)(C)C)C(=O)O.[I-],12.0,20.0,152.64,TiO2,12.0,0.0,0,0,None,0.0,0.8
3043,540.0,22.1,0.48,7.62,Iodide_Triiodide,CCCC[N+]1=C(/C=C/C=C\2/N(CCCC)c3c(C2(C)C)cc(cc3)C(=O)O)C(c2c1cc1cc(C#Cc3ccc(c4c3nsn4)C#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)ccc1c2)(C)C.[I-],12.0,75.0,27.7,TiO2,12.0,0.0,0,0,None,0.0,0.15
3044,570.0,15.79,0.55,6.58,Iodide_Triiodide,CCCC[N+]1=C(/C=C/C=C\2/N(CCCC)c3c(C2(C)C)cc(cc3)C(=O)O)C(c2c1cc1cc(C#Cc3ccc(cc3)N(c3ccccc3)c3ccccc3)ccc1c2)(C)C.[I-],12.0,75.0,39.6,TiO2,12.0,0.0,0,0,None,0.0,0.15
3045,374.0,9.25,0.51,1.77,Iodide_Triiodide,CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc(c2c1OCCO2)C1=C([O-])/C(=C\c2ccc3c([n+]2C)ccc(c3)/C=C/C(=O)O)/C1=O,12.0,100.0,152.64,TiO2,12.0,4.0,0,1,CDCA,30.0,0.283
3046,607.0,7.86,0.651,3.1,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,4.0,0,0,None,0.0,0.142
3047,609.0,11.04,0.676,4.55,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,4.0,0,1,CDCA,2.0,0.142
3048,612.0,8.4,0.692,3.56,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,4.0,0,1,CDCA,5.0,0.142
3049,615.0,7.8,0.701,3.36,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,4.0,0,1,CDCA,10.0,0.142
3050,632.0,10.04,0.701,4.45,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1sc(c2c1OCCO2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,4.0,0,0,None,0.0,0.142
3051,642.0,13.23,0.711,6.05,Iodide_Triiodide,N#C/C(=C\c1ccc(s1)c1sc(c2c1OCCO2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O,12.0,100.0,152.64,TiO2,8.0,4.0,0,1,CDCA,2.0,0.142
